"startTime";"endTime";"Hydro power production - real-time data"
"2026-01-01T15:09:00.000Z";"2026-01-01T15:12:00.000Z";1695.8
"2026-01-01T15:12:00.000Z";"2026-01-01T15:15:00.000Z";1697.2
"2026-01-01T15:15:00.000Z";"2026-01-01T15:18:00.000Z";1704
"2026-01-01T15:18:00.000Z";"2026-01-01T15:21:00.000Z";1709.3
"2026-01-01T15:21:00.000Z";"2026-01-01T15:24:00.000Z";1718
"2026-01-01T15:24:00.000Z";"2026-01-01T15:27:00.000Z";1729.8
"2026-01-01T15:27:00.000Z";"2026-01-01T15:30:00.000Z";1735.3
"2026-01-01T15:30:00.000Z";"2026-01-01T15:33:00.000Z";1734.3
"2026-01-01T15:33:00.000Z";"2026-01-01T15:36:00.000Z";1733.7
"2026-01-01T15:36:00.000Z";"2026-01-01T15:39:00.000Z";1726.2
"2026-01-01T15:39:00.000Z";"2026-01-01T15:42:00.000Z";1728.7
"2026-01-01T15:42:00.000Z";"2026-01-01T15:45:00.000Z";1724.3
"2026-01-01T15:45:00.000Z";"2026-01-01T15:48:00.000Z";1711.5
"2026-01-01T15:48:00.000Z";"2026-01-01T15:51:00.000Z";1702
"2026-01-01T15:51:00.000Z";"2026-01-01T15:54:00.000Z";1690.7
"2026-01-01T15:54:00.000Z";"2026-01-01T15:57:00.000Z";1690
"2026-01-01T15:57:00.000Z";"2026-01-01T16:00:00.000Z";1699.5
"2026-01-01T16:00:00.000Z";"2026-01-01T16:03:00.000Z";1698
"2026-01-01T16:03:00.000Z";"2026-01-01T16:06:00.000Z";1692.8
"2026-01-01T16:06:00.000Z";"2026-01-01T16:09:00.000Z";1705.5
"2026-01-01T16:09:00.000Z";"2026-01-01T16:12:00.000Z";1723.2
"2026-01-01T16:12:00.000Z";"2026-01-01T16:15:00.000Z";1719.3
"2026-01-01T16:15:00.000Z";"2026-01-01T16:18:00.000Z";1710.5
"2026-01-01T16:18:00.000Z";"2026-01-01T16:21:00.000Z";1707.7
"2026-01-01T16:21:00.000Z";"2026-01-01T16:24:00.000Z";1699
"2026-01-01T16:24:00.000Z";"2026-01-01T16:27:00.000Z";1697.5
"2026-01-01T16:27:00.000Z";"2026-01-01T16:30:00.000Z";1696
"2026-01-01T16:30:00.000Z";"2026-01-01T16:33:00.000Z";1685.5
"2026-01-01T16:33:00.000Z";"2026-01-01T16:36:00.000Z";1686.7
"2026-01-01T16:36:00.000Z";"2026-01-01T16:39:00.000Z";1683.2
"2026-01-01T16:39:00.000Z";"2026-01-01T16:42:00.000Z";1678
"2026-01-01T16:42:00.000Z";"2026-01-01T16:45:00.000Z";1668.7
"2026-01-01T16:45:00.000Z";"2026-01-01T16:48:00.000Z";1670.8
"2026-01-01T16:48:00.000Z";"2026-01-01T16:51:00.000Z";1673.8
"2026-01-01T16:51:00.000Z";"2026-01-01T16:54:00.000Z";1672.3
"2026-01-01T16:54:00.000Z";"2026-01-01T16:57:00.000Z";1678.7
"2026-01-01T16:57:00.000Z";"2026-01-01T17:00:00.000Z";1669.7
"2026-01-01T17:00:00.000Z";"2026-01-01T17:03:00.000Z";1680
"2026-01-01T17:03:00.000Z";"2026-01-01T17:06:00.000Z";1674
"2026-01-01T17:06:00.000Z";"2026-01-01T17:09:00.000Z";1616.2
"2026-01-01T17:09:00.000Z";"2026-01-01T17:12:00.000Z";1574.7
"2026-01-01T17:12:00.000Z";"2026-01-01T17:15:00.000Z";1553.2
"2026-01-01T17:15:00.000Z";"2026-01-01T17:18:00.000Z";1570.8
"2026-01-01T17:18:00.000Z";"2026-01-01T17:21:00.000Z";1602.2
"2026-01-01T17:21:00.000Z";"2026-01-01T17:24:00.000Z";1610.2
"2026-01-01T17:24:00.000Z";"2026-01-01T17:27:00.000Z";1630
"2026-01-01T17:27:00.000Z";"2026-01-01T17:30:00.000Z";1643.3
"2026-01-01T17:30:00.000Z";"2026-01-01T17:33:00.000Z";1669.3
"2026-01-01T17:33:00.000Z";"2026-01-01T17:36:00.000Z";1698
"2026-01-01T17:36:00.000Z";"2026-01-01T17:39:00.000Z";1700.8
"2026-01-01T17:39:00.000Z";"2026-01-01T17:42:00.000Z";1694.7
"2026-01-01T17:42:00.000Z";"2026-01-01T17:45:00.000Z";1684.2
"2026-01-01T17:45:00.000Z";"2026-01-01T17:48:00.000Z";1670.3
"2026-01-01T17:48:00.000Z";"2026-01-01T17:51:00.000Z";1666.5
"2026-01-01T17:51:00.000Z";"2026-01-01T17:54:00.000Z";1660.3
"2026-01-01T17:54:00.000Z";"2026-01-01T17:57:00.000Z";1649.2
"2026-01-01T17:57:00.000Z";"2026-01-01T18:00:00.000Z";1655
"2026-01-01T18:00:00.000Z";"2026-01-01T18:03:00.000Z";1666.2
"2026-01-01T18:03:00.000Z";"2026-01-01T18:06:00.000Z";1666.2
"2026-01-01T18:06:00.000Z";"2026-01-01T18:09:00.000Z";1690.5
"2026-01-01T18:09:00.000Z";"2026-01-01T18:12:00.000Z";1703.3
"2026-01-01T18:12:00.000Z";"2026-01-01T18:15:00.000Z";1695
"2026-01-01T18:15:00.000Z";"2026-01-01T18:18:00.000Z";1674.8
"2026-01-01T18:18:00.000Z";"2026-01-01T18:21:00.000Z";1661.2
"2026-01-01T18:21:00.000Z";"2026-01-01T18:24:00.000Z";1637
"2026-01-01T18:24:00.000Z";"2026-01-01T18:27:00.000Z";1635.2
"2026-01-01T18:27:00.000Z";"2026-01-01T18:30:00.000Z";1632.2
"2026-01-01T18:30:00.000Z";"2026-01-01T18:33:00.000Z";1624
"2026-01-01T18:33:00.000Z";"2026-01-01T18:36:00.000Z";1621.8
"2026-01-01T18:36:00.000Z";"2026-01-01T18:39:00.000Z";1616.7
"2026-01-01T18:39:00.000Z";"2026-01-01T18:42:00.000Z";1613.5
"2026-01-01T18:42:00.000Z";"2026-01-01T18:45:00.000Z";1614.5
"2026-01-01T18:45:00.000Z";"2026-01-01T18:48:00.000Z";1604
"2026-01-01T18:48:00.000Z";"2026-01-01T18:51:00.000Z";1549.9
"2026-01-01T18:51:00.000Z";"2026-01-01T18:54:00.000Z";1515.8
"2026-01-01T18:54:00.000Z";"2026-01-01T18:57:00.000Z";1515.7
"2026-01-01T18:57:00.000Z";"2026-01-01T19:00:00.000Z";1511.3
"2026-01-01T19:00:00.000Z";"2026-01-01T19:03:00.000Z";1515.7
"2026-01-01T19:03:00.000Z";"2026-01-01T19:06:00.000Z";1515.3
"2026-01-01T19:06:00.000Z";"2026-01-01T19:09:00.000Z";1515
"2026-01-01T19:09:00.000Z";"2026-01-01T19:12:00.000Z";1469.8
"2026-01-01T19:12:00.000Z";"2026-01-01T19:15:00.000Z";1464.5
"2026-01-01T19:15:00.000Z";"2026-01-01T19:18:00.000Z";1458.7
"2026-01-01T19:18:00.000Z";"2026-01-01T19:21:00.000Z";1456.2
"2026-01-01T19:21:00.000Z";"2026-01-01T19:24:00.000Z";1424.2
"2026-01-01T19:24:00.000Z";"2026-01-01T19:27:00.000Z";1392.5
"2026-01-01T19:27:00.000Z";"2026-01-01T19:30:00.000Z";1383.5
"2026-01-01T19:30:00.000Z";"2026-01-01T19:33:00.000Z";1386.3
"2026-01-01T19:33:00.000Z";"2026-01-01T19:36:00.000Z";1385.2
"2026-01-01T19:36:00.000Z";"2026-01-01T19:39:00.000Z";1387.3
"2026-01-01T19:39:00.000Z";"2026-01-01T19:42:00.000Z";1389
"2026-01-01T19:42:00.000Z";"2026-01-01T19:45:00.000Z";1360.8
"2026-01-01T19:45:00.000Z";"2026-01-01T19:48:00.000Z";1353.3
"2026-01-01T19:48:00.000Z";"2026-01-01T19:51:00.000Z";1359
"2026-01-01T19:51:00.000Z";"2026-01-01T19:54:00.000Z";1358.8
"2026-01-01T19:54:00.000Z";"2026-01-01T19:57:00.000Z";1359.3
"2026-01-01T19:57:00.000Z";"2026-01-01T20:00:00.000Z";1353.3
"2026-01-01T20:00:00.000Z";"2026-01-01T20:03:00.000Z";1348.7
"2026-01-01T20:03:00.000Z";"2026-01-01T20:06:00.000Z";1348.2
"2026-01-01T20:06:00.000Z";"2026-01-01T20:09:00.000Z";1345
"2026-01-01T20:09:00.000Z";"2026-01-01T20:12:00.000Z";1341.4
"2026-01-01T20:12:00.000Z";"2026-01-01T20:15:00.000Z";1332.3
"2026-01-01T20:15:00.000Z";"2026-01-01T20:18:00.000Z";1351.3
"2026-01-01T20:18:00.000Z";"2026-01-01T20:21:00.000Z";1393.2
"2026-01-01T20:21:00.000Z";"2026-01-01T20:24:00.000Z";1412.7
"2026-01-01T20:24:00.000Z";"2026-01-01T20:27:00.000Z";1407.7
"2026-01-01T20:27:00.000Z";"2026-01-01T20:30:00.000Z";1407.3
"2026-01-01T20:30:00.000Z";"2026-01-01T20:33:00.000Z";1419.1
"2026-01-01T20:33:00.000Z";"2026-01-01T20:36:00.000Z";1400.7
"2026-01-01T20:36:00.000Z";"2026-01-01T20:39:00.000Z";1405
"2026-01-01T20:39:00.000Z";"2026-01-01T20:42:00.000Z";1391.5
"2026-01-01T20:42:00.000Z";"2026-01-01T20:45:00.000Z";1387.2
"2026-01-01T20:45:00.000Z";"2026-01-01T20:48:00.000Z";1383
"2026-01-01T20:48:00.000Z";"2026-01-01T20:51:00.000Z";1389.2
"2026-01-01T20:51:00.000Z";"2026-01-01T20:54:00.000Z";1386.3
"2026-01-01T20:54:00.000Z";"2026-01-01T20:57:00.000Z";1383.8
"2026-01-01T20:57:00.000Z";"2026-01-01T21:00:00.000Z";1393.2
"2026-01-01T21:00:00.000Z";"2026-01-01T21:03:00.000Z";1398
"2026-01-01T21:03:00.000Z";"2026-01-01T21:06:00.000Z";1415.8
"2026-01-01T21:06:00.000Z";"2026-01-01T21:09:00.000Z";1422.3
"2026-01-01T21:09:00.000Z";"2026-01-01T21:12:00.000Z";1421
"2026-01-01T21:12:00.000Z";"2026-01-01T21:15:00.000Z";1420.8
"2026-01-01T21:15:00.000Z";"2026-01-01T21:18:00.000Z";1423.8
"2026-01-01T21:18:00.000Z";"2026-01-01T21:21:00.000Z";1431.8
"2026-01-01T21:21:00.000Z";"2026-01-01T21:24:00.000Z";1373.9
"2026-01-01T21:24:00.000Z";"2026-01-01T21:27:00.000Z";1337.5
"2026-01-01T21:27:00.000Z";"2026-01-01T21:30:00.000Z";1340.5
"2026-01-01T21:30:00.000Z";"2026-01-01T21:33:00.000Z";1362.3
"2026-01-01T21:33:00.000Z";"2026-01-01T21:36:00.000Z";1381.7
"2026-01-01T21:36:00.000Z";"2026-01-01T21:39:00.000Z";1398
"2026-01-01T21:39:00.000Z";"2026-01-01T21:42:00.000Z";1364.4
"2026-01-01T21:42:00.000Z";"2026-01-01T21:45:00.000Z";1310
"2026-01-01T21:45:00.000Z";"2026-01-01T21:48:00.000Z";1300
"2026-01-01T21:48:00.000Z";"2026-01-01T21:51:00.000Z";1288.2
"2026-01-01T21:51:00.000Z";"2026-01-01T21:54:00.000Z";1289.2
"2026-01-01T21:54:00.000Z";"2026-01-01T21:57:00.000Z";1286.7
"2026-01-01T21:57:00.000Z";"2026-01-01T22:00:00.000Z";1287
"2026-01-01T22:00:00.000Z";"2026-01-01T22:03:00.000Z";1283.8
"2026-01-01T22:03:00.000Z";"2026-01-01T22:06:00.000Z";1271
"2026-01-01T22:06:00.000Z";"2026-01-01T22:09:00.000Z";1265.3
"2026-01-01T22:09:00.000Z";"2026-01-01T22:12:00.000Z";1258.8
"2026-01-01T22:12:00.000Z";"2026-01-01T22:15:00.000Z";1260.2
"2026-01-01T22:15:00.000Z";"2026-01-01T22:18:00.000Z";1265
"2026-01-01T22:18:00.000Z";"2026-01-01T22:21:00.000Z";1275.7
"2026-01-01T22:21:00.000Z";"2026-01-01T22:24:00.000Z";1273
"2026-01-01T22:24:00.000Z";"2026-01-01T22:27:00.000Z";1269.2
"2026-01-01T22:27:00.000Z";"2026-01-01T22:30:00.000Z";1277.3
"2026-01-01T22:30:00.000Z";"2026-01-01T22:33:00.000Z";1268.7
"2026-01-01T22:33:00.000Z";"2026-01-01T22:36:00.000Z";1253.3
"2026-01-01T22:36:00.000Z";"2026-01-01T22:39:00.000Z";1245.3
"2026-01-01T22:39:00.000Z";"2026-01-01T22:42:00.000Z";1246.5
"2026-01-01T22:42:00.000Z";"2026-01-01T22:45:00.000Z";1245.7
"2026-01-01T22:45:00.000Z";"2026-01-01T22:48:00.000Z";1246
"2026-01-01T22:48:00.000Z";"2026-01-01T22:51:00.000Z";1243.2
"2026-01-01T22:51:00.000Z";"2026-01-01T22:54:00.000Z";1239.7
"2026-01-01T22:54:00.000Z";"2026-01-01T22:57:00.000Z";1238.2
"2026-01-01T22:57:00.000Z";"2026-01-01T23:00:00.000Z";1238
"2026-01-01T23:00:00.000Z";"2026-01-01T23:03:00.000Z";1239.7
"2026-01-01T23:03:00.000Z";"2026-01-01T23:06:00.000Z";1226.7
"2026-01-01T23:06:00.000Z";"2026-01-01T23:09:00.000Z";1209
"2026-01-01T23:09:00.000Z";"2026-01-01T23:12:00.000Z";1206.5
"2026-01-01T23:12:00.000Z";"2026-01-01T23:15:00.000Z";1206.8
"2026-01-01T23:15:00.000Z";"2026-01-01T23:18:00.000Z";1215.3
"2026-01-01T23:18:00.000Z";"2026-01-01T23:21:00.000Z";1229.6
"2026-01-01T23:21:00.000Z";"2026-01-01T23:24:00.000Z";1235
"2026-01-01T23:24:00.000Z";"2026-01-01T23:27:00.000Z";1235.5
"2026-01-01T23:27:00.000Z";"2026-01-01T23:30:00.000Z";1232.7
"2026-01-01T23:30:00.000Z";"2026-01-01T23:33:00.000Z";1240.3
"2026-01-01T23:33:00.000Z";"2026-01-01T23:36:00.000Z";1274.3
"2026-01-01T23:36:00.000Z";"2026-01-01T23:39:00.000Z";1281.7
"2026-01-01T23:39:00.000Z";"2026-01-01T23:42:00.000Z";1276.2
"2026-01-01T23:42:00.000Z";"2026-01-01T23:45:00.000Z";1276.5
"2026-01-01T23:45:00.000Z";"2026-01-01T23:48:00.000Z";1273.2
"2026-01-01T23:48:00.000Z";"2026-01-01T23:51:00.000Z";1269.5
"2026-01-01T23:51:00.000Z";"2026-01-01T23:54:00.000Z";1280
"2026-01-01T23:54:00.000Z";"2026-01-01T23:57:00.000Z";1276
"2026-01-01T23:57:00.000Z";"2026-01-02T00:00:00.000Z";1274.2
"2026-01-02T00:00:00.000Z";"2026-01-02T00:03:00.000Z";1271.8
"2026-01-02T00:03:00.000Z";"2026-01-02T00:06:00.000Z";1273.7
"2026-01-02T00:06:00.000Z";"2026-01-02T00:09:00.000Z";1261.5
"2026-01-02T00:09:00.000Z";"2026-01-02T00:12:00.000Z";1252.8
"2026-01-02T00:12:00.000Z";"2026-01-02T00:15:00.000Z";1256.8
"2026-01-02T00:15:00.000Z";"2026-01-02T00:18:00.000Z";1264
"2026-01-02T00:18:00.000Z";"2026-01-02T00:21:00.000Z";1261.2
"2026-01-02T00:21:00.000Z";"2026-01-02T00:24:00.000Z";1259
"2026-01-02T00:24:00.000Z";"2026-01-02T00:27:00.000Z";1255.8
"2026-01-02T00:27:00.000Z";"2026-01-02T00:30:00.000Z";1251.8
"2026-01-02T00:30:00.000Z";"2026-01-02T00:33:00.000Z";1276.5
"2026-01-02T00:33:00.000Z";"2026-01-02T00:36:00.000Z";1296.7
"2026-01-02T00:36:00.000Z";"2026-01-02T00:39:00.000Z";1299.7
"2026-01-02T00:39:00.000Z";"2026-01-02T00:42:00.000Z";1298.8
"2026-01-02T00:42:00.000Z";"2026-01-02T00:45:00.000Z";1310
"2026-01-02T00:45:00.000Z";"2026-01-02T00:48:00.000Z";1287
"2026-01-02T00:48:00.000Z";"2026-01-02T00:51:00.000Z";1259
"2026-01-02T00:51:00.000Z";"2026-01-02T00:54:00.000Z";1248.8
"2026-01-02T00:54:00.000Z";"2026-01-02T00:57:00.000Z";1244
"2026-01-02T00:57:00.000Z";"2026-01-02T01:00:00.000Z";1226.3
"2026-01-02T01:00:00.000Z";"2026-01-02T01:03:00.000Z";1244.7
"2026-01-02T01:03:00.000Z";"2026-01-02T01:06:00.000Z";1251.2
"2026-01-02T01:06:00.000Z";"2026-01-02T01:09:00.000Z";1253.3
"2026-01-02T01:09:00.000Z";"2026-01-02T01:12:00.000Z";1256.7
"2026-01-02T01:12:00.000Z";"2026-01-02T01:15:00.000Z";1254.7
"2026-01-02T01:15:00.000Z";"2026-01-02T01:18:00.000Z";1253.8
"2026-01-02T01:18:00.000Z";"2026-01-02T01:21:00.000Z";1247.2
"2026-01-02T01:21:00.000Z";"2026-01-02T01:24:00.000Z";1248.2
"2026-01-02T01:24:00.000Z";"2026-01-02T01:27:00.000Z";1252
"2026-01-02T01:27:00.000Z";"2026-01-02T01:30:00.000Z";1253.2
"2026-01-02T01:30:00.000Z";"2026-01-02T01:33:00.000Z";1251
"2026-01-02T01:33:00.000Z";"2026-01-02T01:36:00.000Z";1251.3
"2026-01-02T01:36:00.000Z";"2026-01-02T01:39:00.000Z";1243.3
"2026-01-02T01:39:00.000Z";"2026-01-02T01:42:00.000Z";1238.5
"2026-01-02T01:42:00.000Z";"2026-01-02T01:45:00.000Z";1231
"2026-01-02T01:45:00.000Z";"2026-01-02T01:48:00.000Z";1225.5
"2026-01-02T01:48:00.000Z";"2026-01-02T01:51:00.000Z";1234.8
"2026-01-02T01:51:00.000Z";"2026-01-02T01:54:00.000Z";1243.7
"2026-01-02T01:54:00.000Z";"2026-01-02T01:57:00.000Z";1249.7
"2026-01-02T01:57:00.000Z";"2026-01-02T02:00:00.000Z";1254.7
"2026-01-02T02:00:00.000Z";"2026-01-02T02:03:00.000Z";1290.2
"2026-01-02T02:03:00.000Z";"2026-01-02T02:06:00.000Z";1298.7
"2026-01-02T02:06:00.000Z";"2026-01-02T02:09:00.000Z";1299.2
"2026-01-02T02:09:00.000Z";"2026-01-02T02:12:00.000Z";1284.2
"2026-01-02T02:12:00.000Z";"2026-01-02T02:15:00.000Z";1285.8
"2026-01-02T02:15:00.000Z";"2026-01-02T02:18:00.000Z";1301
"2026-01-02T02:18:00.000Z";"2026-01-02T02:21:00.000Z";1323.3
"2026-01-02T02:21:00.000Z";"2026-01-02T02:24:00.000Z";1349.2
"2026-01-02T02:24:00.000Z";"2026-01-02T02:27:00.000Z";1352.3
"2026-01-02T02:27:00.000Z";"2026-01-02T02:30:00.000Z";1349
"2026-01-02T02:30:00.000Z";"2026-01-02T02:33:00.000Z";1341.3
"2026-01-02T02:33:00.000Z";"2026-01-02T02:36:00.000Z";1340.8
"2026-01-02T02:36:00.000Z";"2026-01-02T02:39:00.000Z";1339.5
"2026-01-02T02:39:00.000Z";"2026-01-02T02:42:00.000Z";1333.3
"2026-01-02T02:42:00.000Z";"2026-01-02T02:45:00.000Z";1346.2
"2026-01-02T02:45:00.000Z";"2026-01-02T02:48:00.000Z";1364.5
"2026-01-02T02:48:00.000Z";"2026-01-02T02:51:00.000Z";1395.8
"2026-01-02T02:51:00.000Z";"2026-01-02T02:54:00.000Z";1410.5
"2026-01-02T02:54:00.000Z";"2026-01-02T02:57:00.000Z";1415.5
"2026-01-02T02:57:00.000Z";"2026-01-02T03:00:00.000Z";1421.3
"2026-01-02T03:00:00.000Z";"2026-01-02T03:03:00.000Z";1436.2
"2026-01-02T03:03:00.000Z";"2026-01-02T03:06:00.000Z";1452.7
"2026-01-02T03:06:00.000Z";"2026-01-02T03:09:00.000Z";1473.2
"2026-01-02T03:09:00.000Z";"2026-01-02T03:12:00.000Z";1470
"2026-01-02T03:12:00.000Z";"2026-01-02T03:15:00.000Z";1474.7
"2026-01-02T03:15:00.000Z";"2026-01-02T03:18:00.000Z";1487
"2026-01-02T03:18:00.000Z";"2026-01-02T03:21:00.000Z";1499.2
"2026-01-02T03:21:00.000Z";"2026-01-02T03:24:00.000Z";1493.3
"2026-01-02T03:24:00.000Z";"2026-01-02T03:27:00.000Z";1485.8
"2026-01-02T03:27:00.000Z";"2026-01-02T03:30:00.000Z";1481.2
"2026-01-02T03:30:00.000Z";"2026-01-02T03:33:00.000Z";1485
"2026-01-02T03:33:00.000Z";"2026-01-02T03:36:00.000Z";1488.5
"2026-01-02T03:36:00.000Z";"2026-01-02T03:39:00.000Z";1488.2
"2026-01-02T03:39:00.000Z";"2026-01-02T03:42:00.000Z";1467.2
"2026-01-02T03:42:00.000Z";"2026-01-02T03:45:00.000Z";1457.7
"2026-01-02T03:45:00.000Z";"2026-01-02T03:48:00.000Z";1421.6
"2026-01-02T03:48:00.000Z";"2026-01-02T03:51:00.000Z";1380.4
"2026-01-02T03:51:00.000Z";"2026-01-02T03:54:00.000Z";1339.5
"2026-01-02T03:54:00.000Z";"2026-01-02T03:57:00.000Z";1336.8
"2026-01-02T03:57:00.000Z";"2026-01-02T04:00:00.000Z";1337.3
"2026-01-02T04:00:00.000Z";"2026-01-02T04:03:00.000Z";1322
"2026-01-02T04:03:00.000Z";"2026-01-02T04:06:00.000Z";1325.5
"2026-01-02T04:06:00.000Z";"2026-01-02T04:09:00.000Z";1353.5
"2026-01-02T04:09:00.000Z";"2026-01-02T04:12:00.000Z";1383
"2026-01-02T04:12:00.000Z";"2026-01-02T04:15:00.000Z";1378.5
"2026-01-02T04:15:00.000Z";"2026-01-02T04:18:00.000Z";1376.2
"2026-01-02T04:18:00.000Z";"2026-01-02T04:21:00.000Z";1369.8
"2026-01-02T04:21:00.000Z";"2026-01-02T04:24:00.000Z";1372.5
"2026-01-02T04:24:00.000Z";"2026-01-02T04:27:00.000Z";1377.3
"2026-01-02T04:27:00.000Z";"2026-01-02T04:30:00.000Z";1357.2
"2026-01-02T04:30:00.000Z";"2026-01-02T04:33:00.000Z";1336
"2026-01-02T04:33:00.000Z";"2026-01-02T04:36:00.000Z";1325.7
"2026-01-02T04:36:00.000Z";"2026-01-02T04:39:00.000Z";1324
"2026-01-02T04:39:00.000Z";"2026-01-02T04:42:00.000Z";1325.5
"2026-01-02T04:42:00.000Z";"2026-01-02T04:45:00.000Z";1325.7
"2026-01-02T04:45:00.000Z";"2026-01-02T04:48:00.000Z";1323.5
"2026-01-02T04:48:00.000Z";"2026-01-02T04:51:00.000Z";1316.2
"2026-01-02T04:51:00.000Z";"2026-01-02T04:54:00.000Z";1316.8
"2026-01-02T04:54:00.000Z";"2026-01-02T04:57:00.000Z";1330.5
"2026-01-02T04:57:00.000Z";"2026-01-02T05:00:00.000Z";1362.3
"2026-01-02T05:00:00.000Z";"2026-01-02T05:03:00.000Z";1383.8
"2026-01-02T05:03:00.000Z";"2026-01-02T05:06:00.000Z";1393
"2026-01-02T05:06:00.000Z";"2026-01-02T05:09:00.000Z";1395.8
"2026-01-02T05:09:00.000Z";"2026-01-02T05:12:00.000Z";1409.2
"2026-01-02T05:12:00.000Z";"2026-01-02T05:15:00.000Z";1412.8
"2026-01-02T05:15:00.000Z";"2026-01-02T05:18:00.000Z";1387.8
"2026-01-02T05:18:00.000Z";"2026-01-02T05:21:00.000Z";1381.8
"2026-01-02T05:21:00.000Z";"2026-01-02T05:24:00.000Z";1379.7
"2026-01-02T05:24:00.000Z";"2026-01-02T05:27:00.000Z";1372
"2026-01-02T05:27:00.000Z";"2026-01-02T05:30:00.000Z";1370.5
"2026-01-02T05:30:00.000Z";"2026-01-02T05:33:00.000Z";1368
"2026-01-02T05:33:00.000Z";"2026-01-02T05:36:00.000Z";1376.1
"2026-01-02T05:36:00.000Z";"2026-01-02T05:39:00.000Z";1384.8
"2026-01-02T05:39:00.000Z";"2026-01-02T05:42:00.000Z";1395.7
"2026-01-02T05:42:00.000Z";"2026-01-02T05:45:00.000Z";1404.1
"2026-01-02T05:45:00.000Z";"2026-01-02T05:48:00.000Z";1416.3
"2026-01-02T05:48:00.000Z";"2026-01-02T05:51:00.000Z";1400.5
"2026-01-02T05:51:00.000Z";"2026-01-02T05:54:00.000Z";1404
"2026-01-02T05:54:00.000Z";"2026-01-02T05:57:00.000Z";1413.5
"2026-01-02T05:57:00.000Z";"2026-01-02T06:00:00.000Z";1424.2
"2026-01-02T06:00:00.000Z";"2026-01-02T06:03:00.000Z";1426.8
"2026-01-02T06:03:00.000Z";"2026-01-02T06:06:00.000Z";1419
"2026-01-02T06:06:00.000Z";"2026-01-02T06:09:00.000Z";1423.3
"2026-01-02T06:09:00.000Z";"2026-01-02T06:12:00.000Z";1439.7
"2026-01-02T06:12:00.000Z";"2026-01-02T06:15:00.000Z";1440.2
"2026-01-02T06:15:00.000Z";"2026-01-02T06:18:00.000Z";1437
"2026-01-02T06:18:00.000Z";"2026-01-02T06:21:00.000Z";1442
"2026-01-02T06:21:00.000Z";"2026-01-02T06:24:00.000Z";1442
"2026-01-02T06:24:00.000Z";"2026-01-02T06:27:00.000Z";1447.5
"2026-01-02T06:27:00.000Z";"2026-01-02T06:30:00.000Z";1451.2
"2026-01-02T06:30:00.000Z";"2026-01-02T06:33:00.000Z";1456.7
"2026-01-02T06:33:00.000Z";"2026-01-02T06:36:00.000Z";1445.8
"2026-01-02T06:36:00.000Z";"2026-01-02T06:39:00.000Z";1451.8
"2026-01-02T06:39:00.000Z";"2026-01-02T06:42:00.000Z";1446.5
"2026-01-02T06:42:00.000Z";"2026-01-02T06:45:00.000Z";1448.8
"2026-01-02T06:45:00.000Z";"2026-01-02T06:48:00.000Z";1449.2
"2026-01-02T06:48:00.000Z";"2026-01-02T06:51:00.000Z";1452.3
"2026-01-02T06:51:00.000Z";"2026-01-02T06:54:00.000Z";1450
"2026-01-02T06:54:00.000Z";"2026-01-02T06:57:00.000Z";1464.3
"2026-01-02T06:57:00.000Z";"2026-01-02T07:00:00.000Z";1473.5
"2026-01-02T07:00:00.000Z";"2026-01-02T07:03:00.000Z";1469.3
"2026-01-02T07:03:00.000Z";"2026-01-02T07:06:00.000Z";1465.3
"2026-01-02T07:06:00.000Z";"2026-01-02T07:09:00.000Z";1473
"2026-01-02T07:09:00.000Z";"2026-01-02T07:12:00.000Z";1477.3
"2026-01-02T07:12:00.000Z";"2026-01-02T07:15:00.000Z";1484.2
"2026-01-02T07:15:00.000Z";"2026-01-02T07:18:00.000Z";1482.2
"2026-01-02T07:18:00.000Z";"2026-01-02T07:21:00.000Z";1474.5
"2026-01-02T07:21:00.000Z";"2026-01-02T07:24:00.000Z";1480.8
"2026-01-02T07:24:00.000Z";"2026-01-02T07:27:00.000Z";1485.3
"2026-01-02T07:27:00.000Z";"2026-01-02T07:30:00.000Z";1486.7
"2026-01-02T07:30:00.000Z";"2026-01-02T07:33:00.000Z";1496
"2026-01-02T07:33:00.000Z";"2026-01-02T07:36:00.000Z";1490.8
"2026-01-02T07:36:00.000Z";"2026-01-02T07:39:00.000Z";1496.7
"2026-01-02T07:39:00.000Z";"2026-01-02T07:42:00.000Z";1492.7
"2026-01-02T07:42:00.000Z";"2026-01-02T07:45:00.000Z";1501
"2026-01-02T07:45:00.000Z";"2026-01-02T07:48:00.000Z";1531.4
"2026-01-02T07:48:00.000Z";"2026-01-02T07:51:00.000Z";1597.6
"2026-01-02T07:51:00.000Z";"2026-01-02T07:54:00.000Z";1604
"2026-01-02T07:54:00.000Z";"2026-01-02T07:57:00.000Z";1596
"2026-01-02T07:57:00.000Z";"2026-01-02T08:00:00.000Z";1594
"2026-01-02T08:00:00.000Z";"2026-01-02T08:03:00.000Z";1600
"2026-01-02T08:03:00.000Z";"2026-01-02T08:06:00.000Z";1605
"2026-01-02T08:06:00.000Z";"2026-01-02T08:09:00.000Z";1570.7
"2026-01-02T08:09:00.000Z";"2026-01-02T08:12:00.000Z";1570.5
"2026-01-02T08:12:00.000Z";"2026-01-02T08:15:00.000Z";1585.3
"2026-01-02T08:15:00.000Z";"2026-01-02T08:18:00.000Z";1588.5
"2026-01-02T08:18:00.000Z";"2026-01-02T08:21:00.000Z";1586.8
